gid,pin10,property_address,age,zoning,est_year_construction,blkgrp,pct_minority,median_age,pct_single_partent_families,pct_non_english_speakers,median_hh_income,gr_api,pct_college_edu,pct_unemployment,pct_hh_below_poverty,pct_hh_with_children,median_hh_value,smoc_api,pct_renter_du,pct_vacant_du,service_line_survey,estimated_land_value,estimated_building_value,estimated_property_value,estimated_property_to_land_value,service_line_survey_pb,resident_type,hyd_make,hyd_year_stamped,hyd_removed,hyd_dist_feet,hyd_id,g_label,prob_g_lsl,prob,why_lead,why_not_lead,sample_count_1
711608,2835414017,18110  FOUNTAINBLEU DR,38,R1,1981,1.70318E+11,88.58780615,115,60.51660517,0,37397,0,11.22580645,15.35545024,5.938494168,32.28782288,0,18.4,53.31781141,2.828054299,19800,66880,86680,3.377777778,4,split-level,split-level,Traverse City,1975,0,169.8017695,14-082H,0.369341156,Maybe Lead,NotAssumed,NotAssumed,0,
370360,2835405024,17921  NORMANDY LN,40,R1,1979,1.70318E+11,88.58780615,115,60.51660517,0,37397,0,11.22580645,15.35545024,5.938494168,32.28782288,0,18.4,53.31781141,2.828054299,23700,80410,104110,3.392827004,4,split-level,split-level,Traverse City,1974,0,69.79693373,14-063H,0.332278829,Maybe Lead,NotAssumed,NotAssumed,0,
712170,2835408088,3539  MARSEILLE LN,38,R1,1981,1.70318E+11,88.58780615,115,60.51660517,0,37397,0,11.22580645,15.35545024,5.938494168,32.28782288,0,18.4,53.31781141,2.828054299,27170,45700,72870,1.682002208,4,split-level,split-level,Traverse City,1983,0,139.2951982,14-061BH,0.359320198,Maybe Lead,NotAssumed,NotAssumed,0,
710371,2835405011,3404  FOUNTAINBLEU DR,42,R1,1977,1.70318E+11,88.58780615,115,60.51660517,0,37397,0,11.22580645,15.35545024,5.938494168,32.28782288,0,18.4,53.31781141,2.828054299,31350,67390,98740,2.149601276,1,one-story,one-story,Traverse City,1970,0,270.5989855,14-025H,0.422757802,Maybe Lead,NotAssumed,NotAssumed,0,
704377,2825322015,2912  LEXINGTON DR,62,R1,1957,1.70318E+11,98.17184644,27,49.22600619,0,49239,0,23.41325811,0,17.18464351,42.10526316,0,17.9,48.24120603,0,15000,77850,92850,5.19,1,one-story,one-story,Traverse City,1928,0,196.3342684,08-037H,0.657164653,Maybe Lead,NotAssumed,NotAssumed,0,
703940,2826400014,3416  HICKORY LN,54,R1,1965,1.70318E+11,90.9629045,143,35.51401869,0,53554,0,17.93849658,14.55357143,4.577742699,28.78504673,9,23.9,43.85964912,16.01178782,27450,60630,88080,2.208743169,1,one-story,one-story,Traverse City,1959,0,182.7753453,09-073H,0.437771884,Maybe Lead,NotAssumed,NotAssumed,0,
711289,2835408108,18101  FOUNTAINBLEU DR,38,R1,1981,1.70318E+11,88.58780615,115,60.51660517,0,37397,0,11.22580645,15.35545024,5.938494168,32.28782288,0,18.4,53.31781141,2.828054299,22430,71240,93670,3.176103433,1,one-story,one-story,Traverse City,1975,0,188.7431103,14-076H,0.389794454,Maybe Lead,NotAssumed,NotAssumed,0,
707150,2825329015,2904  175TH ST,55,R1,1964,1.70318E+11,98.17184644,27,49.22600619,0,49239,0,23.41325811,0,17.18464351,42.10526316,0,17.9,48.24120603,0,13750,77750,91500,5.654545455,1,one-story,one-story,Traverse City,1928,0,211.8099569,08-026H,0.603938715,Maybe Lead,NotAssumed,NotAssumed,0,
711405,2835408104,3507  BORDEAUX CT,36,R1,1983,1.70318E+11,88.58780615,115,60.51660517,0,37397,0,11.22580645,15.35545024,5.938494168,32.28782288,0,18.4,53.31781141,2.828054299,21240,63830,85070,3.005178908,4,split-level,split-level,Traverse City,1976,0,150.3669619,14-077H,0.344873981,Maybe Lead,NotAssumed,NotAssumed,0,
710808,2835408014,3311  MONTMARTE AVE,43,R1,1976,1.70318E+11,88.58780615,115,60.51660517,0,37397,0,11.22580645,15.35545024,5.938494168,32.28782288,0,18.4,53.31781141,2.828054299,33450,73230,106680,2.189237668,4,split-level,split-level,Traverse City,1970,0,230.821445,13-019H,0.366846884,Maybe Lead,NotAssumed,NotAssumed,0,
711348,2835408032,3314  CHARLEMAGNE AVE,43,R1,1976,1.70318E+11,88.58780615,115,60.51660517,0,37397,0,11.22580645,15.35545024,5.938494168,32.28782288,0,18.4,53.31781141,2.828054299,19950,77900,97850,3.904761905,1,one-story,one-story,Traverse City,1970,0,160.4931544,13-051H,0.44526364,Maybe Lead,NotAssumed,NotAssumed,0,
711409,2835411011,18108  VERSAILES LN,41,R1,1978,1.70318E+11,88.58780615,115,60.51660517,0,37397,0,11.22580645,15.35545024,5.938494168,32.28782288,0,18.4,53.31781141,2.828054299,19800,66950,86750,3.381313131,1,one-story,one-story,Traverse City,1972,0,163.804824,13-049H,0.443709239,Maybe Lead,NotAssumed,NotAssumed,0,
711959,2835408095,3525  MARSEILLE LN,38,R1,1981,1.70318E+11,88.58780615,115,60.51660517,0,37397,0,11.22580645,15.35545024,5.938494168,32.28782288,0,18.4,53.31781141,2.828054299,23340,74900,98240,3.209083119,1,one-story,one-story,Traverse City,1975,0,113.2214897,14-079H,0.367606246,Maybe Lead,NotAssumed,NotAssumed,0,
710762,2835413005,18009  CHANTILLY LN,40,R1,1979,1.70318E+11,88.58780615,115,60.51660517,0,37397,0,11.22580645,15.35545024,5.938494168,32.28782288,0,18.4,53.31781141,2.828054299,19800,89260,109060,4.508080808,4,split-level,split-level,Traverse City,1975,0,74.50630748,14-075H,0.334038041,Maybe Lead,NotAssumed,NotAssumed,0,
704584,2826400011,3401  HICKORY LN,54,R1,1965,1.70318E+11,90.9629045,143,35.51401869,0,53554,0,17.93849658,14.55357143,4.577742699,28.78504673,9,23.9,43.85964912,16.01178782,18000,64360,82360,3.575555556,1,one-story,one-story,Traverse City,1959,0,205.7119508,09-067H,0.477849915,Maybe Lead,NotAssumed,NotAssumed,0,
704382,2825322017,2908  LEXINGTON DR,58,R1,1961,1.70318E+11,98.17184644,27,49.22600619,0,49239,0,23.41325811,0,17.18464351,42.10526316,0,17.9,48.24120603,0,18370,74620,92990,4.062057703,1,one-story,one-story,Traverse City,1928,0,250.0179428,08-037H,0.610890235,Maybe Lead,NotAssumed,NotAssumed,0,
716777,2835408009,3321  MONTMARTE AVE,43,R1,1976,1.70318E+11,88.58780615,115,60.51660517,0,37397,0,11.22580645,15.35545024,5.938494168,32.28782288,0,18.4,53.31781141,2.828054299,19800,95420,115220,4.819191919,1,one-story,one-story,Traverse City,1970,0,166.5566143,13-029AH,0.412972273,Maybe Lead,NotAssumed,NotAssumed,0,
704274,2825410012,2740  174TH ST,59,R1,1960,1.70318E+11,54.59337349,204,39.15929204,0,52500,0,28.64923747,0,29.06626506,46.01769912,0,28.7,45.45454545,0,22000,54620,76620,2.482727273,1,one-story,one-story,Traverse City,1955,0,79.82873075,07-032H,0.526726323,Maybe Lead,NotAssumed,NotAssumed,0,
703941,2825410006,2747  TENNYSON PL,59,R1,1960,1.70318E+11,54.59337349,204,39.15929204,0,52500,0,28.64923747,0,29.06626506,46.01769912,0,28.7,45.45454545,0,16620,65100,81720,3.916967509,1,one-story,one-story,Traverse City,1955,0,174.4366151,07-031H,0.548997653,Maybe Lead,NotAssumed,NotAssumed,0,
703937,2825410014,2719  TENNYSON PL,59,R1,1960,1.70318E+11,54.59337349,204,39.15929204,0,52500,0,28.64923747,0,29.06626506,46.01769912,0,28.7,45.45454545,0,16620,51500,68120,3.098676294,1,one-story,one-story,Traverse City,1955,0,152.2447765,07-024H,0.570271508,Maybe Lead,NotAssumed,NotAssumed,0,
710988,2835407006,3312  MONTMARTE AVE,42,R1,1977,1.70318E+11,88.58780615,115,60.51660517,0,37397,0,11.22580645,15.35545024,5.938494168,32.28782288,0,18.4,53.31781141,2.828054299,34590,59800,94390,1.728823359,1,one-story,one-story,Traverse City,1970,0,155.3314977,13-029AH,0.411122211,Maybe Lead,NotAssumed,NotAssumed,0,
710318,2835403001,17909  CHARTRES CT,42,R1,1977,1.70318E+11,88.58780615,115,60.51660517,0,37397,0,11.22580645,15.35545024,5.938494168,32.28782288,0,18.4,53.31781141,2.828054299,23100,74710,97810,3.234199134,4,split-level,split-level,Traverse City,1970,0,137.6019031,13-019H,0.382244448,Maybe Lead,NotAssumed,NotAssumed,0,
711045,2835406013,3423  FOUNTAINBLEU DR,40,R1,1979,1.70318E+11,88.58780615,115,60.51660517,0,37397,0,11.22580645,15.35545024,5.938494168,32.28782288,0,18.4,53.31781141,2.828054299,23100,67740,90840,2.932467532,4,split-level,split-level,Traverse City,1975,0,80.30711369,14-067H,0.358393907,Maybe Lead,NotAssumed,NotAssumed,0,
711029,2835406006,3408  MONTMARTE AVE,39,R1,1980,1.70318E+11,88.58780615,115,60.51660517,0,37397,0,11.22580645,15.35545024,5.938494168,32.28782288,0,18.4,53.31781141,2.828054299,21450,76510,97960,3.566899767,4,split-level,split-level,Traverse City,1970,0,83.35225146,14-027H,0.350955694,Maybe Lead,NotAssumed,NotAssumed,0,
704189,2825316008,17315  KEDZIE AVE,55,R1,1964,1.70318E+11,98.17184644,27,49.22600619,0,49239,0,23.41325811,0,17.18464351,42.10526316,0,17.9,48.24120603,0,15250,69420,84670,4.552131148,1,one-story,one-story,Traverse City,1928,0,69.65103882,08-065H,0.584928509,Maybe Lead,NotAssumed,NotAssumed,0,
704569,2825329005,2909  LEXINGTON DR,58,R1,1961,1.70318E+11,98.17184644,27,49.22600619,0,49239,0,23.41325811,0,17.18464351,42.10526316,0,17.9,48.24120603,0,30470,68890,99360,2.260912373,4,split-level,split-level,Traverse City,1928,0,275.0032923,08-038H,0.529838755,Maybe Lead,NotAssumed,NotAssumed,0,
1367797,2825321009,3013  LONGFELLOW AVE,60,R1,1959,1.70318E+11,98.17184644,27,49.22600619,0,49239,0,23.41325811,0,17.18464351,42.10526316,0,17.9,48.24120603,0,24440,59800,84240,2.446808511,1,one-story,one-story,East Jordan,1996,0,226.9505249,08-035H,0.474172929,Maybe Lead,NotAssumed,NotAssumed,0,
711565,2835411029,18105  ORLEANS DR,41,R1,1978,1.70318E+11,88.58780615,115,60.51660517,0,37397,0,11.22580645,15.35545024,5.938494168,32.28782288,0,18.4,53.31781141,2.828054299,20250,67770,88020,3.346666667,1,one-story,one-story,Traverse City,1973,0,193.8342213,13-052H,0.441972882,Maybe Lead,NotAssumed,NotAssumed,0,
704027,2825318023,3102  LONGFELLOW AVE,57,R1,1962,1.70318E+11,98.17184644,27,49.22600619,0,49239,0,23.41325811,0,17.18464351,42.10526316,0,17.9,48.24120603,0,14960,68420,83380,4.573529412,1,one-story,one-story,Traverse City,1928,0,182.7956859,08-054H,0.624292831,Maybe Lead,NotAssumed,NotAssumed,0,
710279,2825317002,17309  POE AVE,57,R1,1962,1.70318E+11,98.17184644,27,49.22600619,0,49239,0,23.41325811,0,17.18464351,42.10526316,0,17.9,48.24120603,0,28590,67080,95670,2.346274921,1,one-story,one-story,Traverse City,1928,0,98.31719396,08-057BH,0.5456586,Maybe Lead,NotAssumed,NotAssumed,0,
711209,2835408008,3323  MONTMARTE AVE,43,R1,1976,1.70318E+11,88.58780615,115,60.51660517,0,37397,0,11.22580645,15.35545024,5.938494168,32.28782288,0,18.4,53.31781141,2.828054299,19800,72730,92530,3.673232323,4,split-level,split-level,Traverse City,1970,0,214.9370235,13-029AH,0.423759534,Maybe Lead,NotAssumed,NotAssumed,0,
703852,2825318010,17309  BRYANT LN,56,R1,1963,1.70318E+11,98.17184644,27,49.22600619,0,49239,0,23.41325811,0,17.18464351,42.10526316,0,17.9,48.24120603,0,17330,60140,77470,3.470282747,1,one-story,one-story,Traverse City,1928,0,104.65371,08-054H,0.602843633,Maybe Lead,NotAssumed,NotAssumed,0,
704369,2826400010,3403  HICKORY LN,54,R1,1965,1.70318E+11,90.9629045,143,35.51401869,0,53554,0,17.93849658,14.55357143,4.577742699,28.78504673,9,23.9,43.85964912,16.01178782,18000,72730,90730,4.040555556,1,one-story,one-story,Traverse City,1959,0,154.1818863,09-067H,0.45419185,Maybe Lead,NotAssumed,NotAssumed,0,
704288,2825316011,17401  KEDZIE AVE,60,R1,1959,1.70318E+11,98.17184644,27,49.22600619,0,49239,0,23.41325811,0,17.18464351,42.10526316,0,17.9,48.24120603,0,15250,73360,88610,4.810491803,1,one-story,one-story,Traverse City,1928,0,165.9176686,08-065H,0.63995002,Maybe Lead,NotAssumed,NotAssumed,0,
710456,2835404007,3422  CHAMBORD LN,40,R1,1979,1.70318E+11,88.58780615,115,60.51660517,0,37397,0,11.22580645,15.35545024,5.938494168,32.28782288,0,18.4,53.31781141,2.828054299,20620,65260,85880,3.164888458,4,split-level,split-level,Traverse City,1970,0,194.5324168,14-028H,0.401699664,Maybe Lead,NotAssumed,NotAssumed,0,
711391,2835411027,18109  ORLEANS DR,40,R1,1979,1.70318E+11,88.58780615,115,60.51660517,0,37397,0,11.22580645,15.35545024,5.938494168,32.28782288,0,18.4,53.31781141,2.828054299,19800,54620,74420,2.758585859,1,one-story,one-story,Traverse City,1973,0,115.8271098,13-052H,0.448497889,Maybe Lead,NotAssumed,NotAssumed,0,
1367914,2835404003,3402  CHAMBORD LN,42,R1,1977,1.70318E+11,88.58780615,115,60.51660517,0,37397,0,11.22580645,15.35545024,5.938494168,32.28782288,0,18.4,53.31781141,2.828054299,20640,66510,87150,3.222383721,4,split-level,split-level,Traverse City,1970,0,184.8689135,14-025H,0.417210974,Maybe Lead,NotAssumed,NotAssumed,0,
711651,2835408055,18202  CHARLEMAGNE AVE,39,R1,1980,1.70318E+11,88.58780615,115,60.51660517,0,37397,0,11.22580645,15.35545024,5.938494168,32.28782288,0,18.4,53.31781141,2.828054299,24510,68570,93080,2.797633619,4,split-level,split-level,East Jordan,1980,0,167.3934427,13-045DH,0.343382083,Maybe Lead,NotAssumed,NotAssumed,0,
703772,2825317001,17307  POE AVE,59,R1,1960,1.70318E+11,98.17184644,27,49.22600619,0,49239,0,23.41325811,0,17.18464351,42.10526316,0,17.9,48.24120603,0,29070,55240,84310,1.900240798,1,one-story,one-story,Traverse City,1928,0,125.8478245,08-057BH,0.593486781,Maybe Lead,NotAssumed,NotAssumed,0,
627082,2835405023,17919  NORMANDY LN,40,R1,1979,1.70318E+11,88.58780615,115,60.51660517,0,37397,0,11.22580645,15.35545024,5.938494168,32.28782288,0,18.4,53.31781141,2.828054299,19980,66500,86480,3.328328328,4,split-level,split-level,Traverse City,1974,0,114.0268664,14-063H,0.382217614,Maybe Lead,NotAssumed,NotAssumed,0,
710116,2835404001,17904  ROYALE LN,42,R1,1977,1.70318E+11,88.58780615,115,60.51660517,0,37397,0,11.22580645,15.35545024,5.938494168,32.28782288,0,18.4,53.31781141,2.828054299,31570,73490,105060,2.327842889,1,one-story,one-story,Traverse City,1970,0,79.54335899,13-020AH,0.38076756,Maybe Lead,NotAssumed,NotAssumed,0,
711640,2835411023,18117  ORLEANS DR,41,R1,1978,1.70318E+11,88.58780615,115,60.51660517,0,37397,0,11.22580645,15.35545024,5.938494168,32.28782288,0,18.4,53.31781141,2.828054299,19800,72340,92140,3.653535354,4,split-level,split-level,Traverse City,1975,0,117.3610054,13-053H,0.380025382,Maybe Lead,NotAssumed,NotAssumed,0,
703973,2825324014,2803  TENNYSON PL,60,R1,1959,1.70318E+11,98.17184644,27,49.22600619,0,49239,0,23.41325811,0,17.18464351,42.10526316,0,17.9,48.24120603,0,16620,76350,92970,4.593862816,1,one-story,one-story,Traverse City,1927,0,175.0574898,08-005H,0.629065534,Maybe Lead,NotAssumed,NotAssumed,0,
711231,2835411004,3307  CHARLEMAGNE AVE,43,R1,1976,1.70318E+11,88.58780615,115,60.51660517,0,37397,0,11.22580645,15.35545024,5.938494168,32.28782288,0,18.4,53.31781141,2.828054299,26460,68920,95380,2.604686319,4,split-level,split-level,Traverse City,1970,0,144.1205596,13-047H,0.389876606,Maybe Lead,NotAssumed,NotAssumed,0,
716431,2835408011,3317  MONTMARTE AVE,43,R1,1976,1.70318E+11,88.58780615,115,60.51660517,0,37397,0,11.22580645,15.35545024,5.938494168,32.28782288,0,18.4,53.31781141,2.828054299,20280,79120,99400,3.901380671,1,one-story,one-story,Traverse City,1970,0,109.4786349,13-029AH,0.433364869,Maybe Lead,NotAssumed,NotAssumed,0,
1367918,2835301039,17901  LAWNDALE AVE,62,R1,1957,1.70318E+11,88.58780615,115,60.51660517,0,37397,0,11.22580645,15.35545024,5.938494168,32.28782288,0,18.4,53.31781141,2.828054299,101600,80320,181920,0.790551181,1,one-story,one-story,Traverse City,1972,0,512.9048205,14-070H,0.405918199,Maybe Lead,NotAssumed,NotAssumed,0,
716067,2835404004,3404  CHAMBORD LN,41,R1,1978,1.70318E+11,88.58780615,115,60.51660517,0,37397,0,11.22580645,15.35545024,5.938494168,32.28782288,0,18.4,53.31781141,2.828054299,20620,65140,85760,3.159068865,4,split-level,split-level,Traverse City,1970,0,141.7257388,14-025H,0.40390493,Maybe Lead,NotAssumed,NotAssumed,0,
717546,2835412013,18117  CHARLEMAGNE AVE,40,R1,1979,1.70318E+11,88.58780615,115,60.51660517,0,37397,0,11.22580645,15.35545024,5.938494168,32.28782288,0,18.4,53.31781141,2.828054299,19770,79560,99330,4.024279211,1,one-story,one-story,Traverse City,1972,0,141.9300691,13-056H,0.406364862,Maybe Lead,NotAssumed,NotAssumed,0,
711120,2835411010,18106  VERSAILES LN,41,R1,1978,1.70318E+11,88.58780615,115,60.51660517,0,37397,0,11.22580645,15.35545024,5.938494168,32.28782288,0,18.4,53.31781141,2.828054299,18750,86560,105310,4.616533333,1,one-story,one-story,Traverse City,1971,0,154.5481534,13-048H,0.41300783,Maybe Lead,NotAssumed,NotAssumed,0,
711777,2835408052,18120  CHARLEMAGNE AVE,39,R1,1980,1.70318E+11,88.58780615,115,60.51660517,0,37397,0,11.22580645,15.35545024,5.938494168,32.28782288,0,18.4,53.31781141,2.828054299,20030,68880,88910,3.438841737,4,split-level,split-level,Traverse City,1972,0,147.4472642,13-056H,0.377076218,Maybe Lead,NotAssumed,NotAssumed,0,
710838,2835408006,3327  MONTMARTE AVE,41,R1,1978,1.70318E+11,88.58780615,115,60.51660517,0,37397,0,11.22580645,15.35545024,5.938494168,32.28782288,0,18.4,53.31781141,2.828054299,19800,71020,90820,3.586868687,1,one-story,one-story,Traverse City,1970,0,296.5519109,14-027H,0.460168274,Maybe Lead,NotAssumed,NotAssumed,0,
710789,2835409006,3202  FOUNTAINBLEU DR,43,R1,1976,1.70318E+11,88.58780615,115,60.51660517,0,37397,0,11.22580645,15.35545024,5.938494168,32.28782288,0,18.4,53.31781141,2.828054299,30850,73180,104030,2.372123177,1,one-story,one-story,East Jordan,1982,0,228.9911539,13-017H,0.389301354,Maybe Lead,NotAssumed,NotAssumed,0,
710620,2835414009,18004  CHANTILLY LN,40,R1,1979,1.70318E+11,88.58780615,115,60.51660517,0,37397,0,11.22580645,15.35545024,5.938494168,32.28782288,0,18.4,53.31781141,2.828054299,19800,68640,88440,3.466666667,1,one-story,one-story,Traverse City,1976,0,155.2496289,14-074H,0.420351577,Maybe Lead,NotAssumed,NotAssumed,0,
710616,2835406008,3413  FOUNTAINBLEU DR,36,R1,1983,1.70318E+11,88.58780615,115,60.51660517,0,37397,0,11.22580645,15.35545024,5.938494168,32.28782288,0,18.4,53.31781141,2.828054299,20460,60700,81160,2.966764418,4,split-level,split-level,Traverse City,1974,0,148.7156799,14-063H,0.358098617,Maybe Lead,NotAssumed,NotAssumed,0,
711627,2835408043,3400  SEINE CT,39,R1,1980,1.70318E+11,88.58780615,115,60.51660517,0,37397,0,11.22580645,15.35545024,5.938494168,32.28782288,0,18.4,53.31781141,2.828054299,23160,83790,106950,3.617875648,4,split-level,split-level,Traverse City,1972,0,130.9772874,13-056H,0.33173772,Maybe Lead,NotAssumed,NotAssumed,0,
707221,2825329006,2907  LEXINGTON DR,56,R1,1963,1.70318E+11,98.17184644,27,49.22600619,0,49239,0,23.41325811,0,17.18464351,42.10526316,0,17.9,48.24120603,0,23150,88320,111470,3.81511879,4,split-level,split-level,Traverse City,1928,0,262.3079016,08-025H,0.49834646,Maybe Lead,NotAssumed,NotAssumed,0,
703965,2835415011,3546  MARSEILLE LN,38,R1,1981,1.70318E+11,88.58780615,115,60.51660517,0,37397,0,11.22580645,15.35545024,5.938494168,32.28782288,0,18.4,53.31781141,2.828054299,20460,67240,87700,3.286412512,4,split-level,split-level,Traverse City,1976,0,123.0663011,14-081H,0.35676848,Maybe Lead,NotAssumed,NotAssumed,0,
704559,2825316020,17419  KEDZIE AVE,56,R1,1963,1.70318E+11,98.17184644,27,49.22600619,0,49239,0,23.41325811,0,17.18464351,42.10526316,0,17.9,48.24120603,0,15250,66240,81490,4.343606557,1,one-story,one-story,Traverse City,1926,0,163.3175794,08-067H,0.617889841,Maybe Lead,NotAssumed,NotAssumed,0,
710470,2835405019,17911  NORMANDY LN,40,R1,1979,1.70318E+11,88.58780615,115,60.51660517,0,37397,0,11.22580645,15.35545024,5.938494168,32.28782288,0,18.4,53.31781141,2.828054299,20460,64950,85410,3.174486804,1,one-story,one-story,Traverse City,1970,0,190.5697679,14-028H,0.442773512,Maybe Lead,NotAssumed,NotAssumed,0,
710718,2835408031,3312  CHARLEMAGNE AVE,43,R1,1976,1.70318E+11,88.58780615,115,60.51660517,0,37397,0,11.22580645,15.35545024,5.938494168,32.28782288,0,18.4,53.31781141,2.828054299,19950,77590,97540,3.889223058,4,split-level,split-level,Traverse City,1970,0,169.2551339,13-047H,0.406818688,Maybe Lead,NotAssumed,NotAssumed,0,
711385,2835408044,3402  SEINE CT,38,R1,1981,1.70318E+11,88.58780615,115,60.51660517,0,37397,0,11.22580645,15.35545024,5.938494168,32.28782288,0,18.4,53.31781141,2.828054299,22480,60770,83250,2.703291815,4,split-level,split-level,Traverse City,1972,0,241.8891031,13-056H,0.385147297,Maybe Lead,NotAssumed,NotAssumed,0,
704378,2825325001,17401  LOWELL AVE,60,R1,1959,1.70318E+11,98.17184644,27,49.22600619,0,49239,0,23.41325811,0,17.18464351,42.10526316,0,17.9,48.24120603,0,22060,79710,101770,3.613327289,1,one-story,one-story,East Jordan,2013,0,144.3526203,08-024H,0.394180434,Maybe Lead,NotAssumed,NotAssumed,0,
704604,2825412013,17418  MAHONEY PKY,59,R1,1960,1.70318E+11,54.59337349,204,39.15929204,0,52500,0,28.64923747,0,29.06626506,46.01769912,0,28.7,45.45454545,0,16000,58470,74470,3.654375,1,one-story,one-story,Traverse City,1955,0,94.43188318,07-026H,0.552798837,Maybe Lead,NotAssumed,NotAssumed,0,
704273,2825410013,2732  174TH ST,59,R1,1960,1.70318E+11,54.59337349,204,39.15929204,0,52500,0,28.64923747,0,29.06626506,46.01769912,0,28.7,45.45454545,0,22000,67230,89230,3.055909091,4,split-level,split-level,Traverse City,1955,0,82.21680575,07-032H,0.45992744,Maybe Lead,NotAssumed,NotAssumed,0,
704283,2826400006,3411  HICKORY LN,54,R1,1965,1.70318E+11,90.9629045,143,35.51401869,0,53554,0,17.93849658,14.55357143,4.577742699,28.78504673,9,23.9,43.85964912,16.01178782,18000,71040,89040,3.946666667,1,one-story,one-story,Traverse City,1959,0,171.7495169,09-067H,0.460035412,Maybe Lead,NotAssumed,NotAssumed,0,
707074,2825327009,17412  EMERSON AVE,59,R1,1960,1.70318E+11,98.17184644,27,49.22600619,0,49239,0,23.41325811,0,17.18464351,42.10526316,0,17.9,48.24120603,0,24730,67960,92690,2.748079256,1,one-story,one-story,Traverse City,1927,0,74.09088124,08-045H,0.578297406,Maybe Lead,NotAssumed,NotAssumed,0,
704339,2825322012,17402  LOWELL AVE,63,R1,1956,1.70318E+11,98.17184644,27,49.22600619,0,49239,0,23.41325811,0,17.18464351,42.10526316,0,17.9,48.24120603,0,25870,63540,89410,2.456126788,1,one-story,one-story,East Jordan,2013,0,170.1281497,08-024H,0.443198843,Maybe Lead,NotAssumed,NotAssumed,0,
716813,2835413006,18011  CHANTILLY LN,40,R1,1979,1.70318E+11,88.58780615,115,60.51660517,0,37397,0,11.22580645,15.35545024,5.938494168,32.28782288,0,18.4,53.31781141,2.828054299,19800,82120,101920,4.147474747,1,one-story,one-story,Traverse City,1975,0,83.5228644,14-075H,0.386332984,Maybe Lead,NotAssumed,NotAssumed,0,
710478,2835408016,3307  FOUNTAINBLEU DR,43,R1,1976,1.70318E+11,88.58780615,115,60.51660517,0,37397,0,11.22580645,15.35545024,5.938494168,32.28782288,0,18.4,53.31781141,2.828054299,20290,93740,114030,4.620009857,1,one-story,one-story,Traverse City,1970,0,162.1303988,13-019H,0.412528328,Maybe Lead,NotAssumed,NotAssumed,0,
711743,2835411024,18115  ORLEANS DR,41,R1,1978,1.70318E+11,88.58780615,115,60.51660517,0,37397,0,11.22580645,15.35545024,5.938494168,32.28782288,0,18.4,53.31781141,2.828054299,19800,69960,89760,3.533333333,4,split-level,split-level,Traverse City,1975,0,143.2919457,13-053H,0.388216916,Maybe Lead,NotAssumed,NotAssumed,0,
711553,2835408107,3501  MARSEILLE LN,38,R1,1981,1.70318E+11,88.58780615,115,60.51660517,0,37397,0,11.22580645,15.35545024,5.938494168,32.28782288,0,18.4,53.31781141,2.828054299,25310,64520,89830,2.549190043,4,split-level,split-level,Traverse City,1975,0,140.2879149,14-082H,0.345485221,Maybe Lead,NotAssumed,NotAssumed,0,
711906,2835415013,3528  MARSEILLE LN,38,R1,1981,1.70318E+11,88.58780615,115,60.51660517,0,37397,0,11.22580645,15.35545024,5.938494168,32.28782288,0,18.4,53.31781141,2.828054299,21940,66200,88140,3.017319964,4,split-level,split-level,Traverse City,1976,0,131.0922182,14-080H,0.352966307,Maybe Lead,NotAssumed,NotAssumed,0,
710588,2825325008,2807  174TH ST,61,R1,1958,1.70318E+11,98.17184644,27,49.22600619,0,49239,0,23.41325811,0,17.18464351,42.10526316,0,17.9,48.24120603,0,16620,62280,78900,3.747292419,1,one-story,one-story,East Jordan,2011,0,171.3298898,08-015H,0.476545291,Maybe Lead,NotAssumed,NotAssumed,0,
710282,2826400047,3424  HICKORY LN,43,R1,1976,1.70318E+11,90.9629045,143,35.51401869,0,53554,0,17.93849658,14.55357143,4.577742699,28.78504673,9,23.9,43.85964912,16.01178782,18700,47620,66320,2.546524064,1,one-story,one-story,Traverse City,1971,0,93.42270392,09-078H,0.355510703,Maybe Lead,NotAssumed,NotAssumed,0,
716812,2835406016,3414  MONTMARTE AVE,40,R1,1979,1.70318E+11,88.58780615,115,60.51660517,0,37397,0,11.22580645,15.35545024,5.938494168,32.28782288,0,18.4,53.31781141,2.828054299,22160,43380,65540,1.957581227,4,split-level,split-level,Traverse City,1975,0,81.28146613,14-065H,0.410408157,Maybe Lead,NotAssumed,NotAssumed,0,
1367930,2835414002,18018  CHANTILLY LN,40,R1,1979,1.70318E+11,88.58780615,115,60.51660517,0,37397,0,11.22580645,15.35545024,5.938494168,32.28782288,0,18.4,53.31781141,2.828054299,26760,48760,75520,1.822122571,1,one-story,one-story,Traverse City,1975,0,172.2127815,14-076H,0.435197848,Maybe Lead,NotAssumed,NotAssumed,0,
1367913,2835403015,17901  ROYALE LN,43,R1,1976,1.70318E+11,88.58780615,115,60.51660517,0,37397,0,11.22580645,15.35545024,5.938494168,32.28782288,0,18.4,53.31781141,2.828054299,30070,72370,102440,2.406717659,4,split-level,split-level,Traverse City,1970,0,188.8317767,13-020AH,0.374969145,Maybe Lead,NotAssumed,NotAssumed,0,
704064,2826402012,3313  HICKORY LN,54,R1,1965,1.70318E+11,90.9629045,143,35.51401869,0,53554,0,17.93849658,14.55357143,4.577742699,28.78504673,9,23.9,43.85964912,16.01178782,22600,65970,88570,2.919026549,1,one-story,one-story,Traverse City,1959,0,117.9273732,08-058AH,0.437545214,Maybe Lead,NotAssumed,NotAssumed,0,
