,pin10,est_year_construction,pct_minority,pct_single_partent_families,pct_non_english_speakers,median_hh_income,pct_hh_below_poverty,pct_hh_with_children,resident_type,hyd_year_stamped,g_label,prob_g_lsl,unnamed:_0,property_class,neighborhood_code,town_code,type_of_residence,building_square_feet,prior_tax_year_market_value_estimate_(land),prior_tax_year_market_value_estimate_(building),longitude,latitude,census_tract,property_address,age,neighborhood_code.1
1830,2825404001,1960,54.59337349,39.15929204,0,52500,29.06626506,46.01769912,one-story,1955,0.539065973,Maybe Lead,931,203,260,13,1.0,1200.0,17580.0,63070.0,-87.6830817886991,41.5775405656603,825503.0,17135  HIGHLAND AVE,62,260
1831,2825402035,1960,54.59337349,39.15929204,0,52500,29.06626506,46.01769912,one-story,1955,0.545952229,Maybe Lead,913,203,260,13,1.0,1287.0,16250.0,69390.0,-87.6838330625946,41.5761372363001,825503.0,2740  WOODWORTH PL,62,260
1832,2825320008,1963,98.17184644,49.22600619,0,49239,17.18464351,42.10526316,one-story,1996,0.384890603,Maybe Lead,658,203,260,13,1.0,1482.0,21200.0,84040.0,-87.6892508616792,41.5751706844053,825503.0,3001  173RD ST,59,260
1833,2826413010,1972,90.9629045,35.51401869,0,53554,4.577742699,28.78504673,one-story,1966,0.370228721,Maybe Lead,2510,203,260,13,1.0,1056.0,20050.0,65470.0,-87.7033366117209,41.5780447727138,825501.0,17119  LOCUST DR,50,260
1834,2826206015,1973,90.9629045,35.51401869,0,53554,4.577742699,28.78504673,one-story,1963,0.357964417,Maybe Lead,1616,203,260,13,1.0,1056.0,19500.0,69960.0,-87.701667092112,41.5809826749443,825501.0,3425  CHESTNUT DR,49,260
1835,2825402001,1962,54.59337349,39.15929204,0,52500,29.06626506,46.01769912,one-story,1955,0.488821936,Maybe Lead,879,204,260,13,1.0,1958.0,19610.0,79720.0,-87.6843599713524,41.5784555874735,825503.0,17101  CALIFORNIA AVE,60,260
1836,2826206019,1973,90.9629045,35.51401869,0,53554,4.577742699,28.78504673,one-story,1966,0.387097247,Maybe Lead,1620,203,260,13,1.0,1056.0,18900.0,51740.0,-87.7026787943131,41.5808774414102,825501.0,3509  CHESTNUT DR,49,260
1837,2826408025,1967,90.9629045,35.51401869,0,53554,4.577742699,28.78504673,one-story,1960,0.458047758,Maybe Lead,2375,203,260,13,1.0,1251.0,18000.0,59800.0,-87.7000934123459,41.5773528267613,825501.0,17117  ELM DR,55,260
1838,2825315032,1958,98.17184644,49.22600619,0,49239,17.18464351,42.10526316,two-story,1928,0.369675457,Maybe Lead,559,206,260,13,2.0,2219.0,24930.0,127190.0,-87.6858014716663,41.5756713553339,825503.0,2810  173RD ST,64,260
1839,2825323013,1959,98.17184644,49.22600619,0,49239,17.18464351,42.10526316,split-level,1928,0.527853407,Maybe Lead,726,234,260,13,4.0,1243.0,16620.0,109360.0,-87.6860486803101,41.5751229725577,825503.0,2813  173RD ST,63,260
1840,2825323039,1964,98.17184644,49.22600619,0,49239,17.18464351,42.10526316,one-story,1928,0.574841555,Maybe Lead,747,203,260,13,1.0,1276.0,18280.0,76330.0,-87.6856857585429,41.5747482591134,825503.0,2808  TENNYSON PL,58,260
1841,2826202002,1969,90.9629045,35.51401869,0,53554,4.577742699,28.78504673,split-level,2004,0.382731498,Maybe Lead,1491,234,260,13,4.0,1056.0,11000.0,40280.0,-87.6994677522992,41.5791742086964,825501.0,17101  ELM DR,53,260
1842,2825303016,1952,93.28063241,100.0,0,38269,1.976284585,22.64150943,two-story,1928,0.659588885,Maybe Lead,346,205,260,13,2.0,1612.0,16500.0,84400.0,-87.6875233150937,41.5784537436336,825503.0,17104  LONGFELLOW AVE,70,260
1843,2826309002,1976,93.63588941,38.03131991,0,54786,17.42305686,35.5704698,one-story,1970,0.33856012,Maybe Lead,1981,202,240,13,1.0,918.0,20820.0,48650.0,-87.7075477104815,41.5747658100606,825501.0,3622  GLYNWOOD LN,46,240
1844,2825302003,1960,93.28063241,100.0,0,38269,1.976284585,22.64150943,split-level,1928,0.646233663,Maybe Lead,315,234,260,13,4.0,1302.0,16500.0,86650.0,-87.6892105029631,41.5785903815402,825503.0,17105  HOLMES AVE,62,260
1845,2825313023,1964,98.17184644,49.22600619,0,49239,17.18464351,42.10526316,one-story,1928,0.504521014,Maybe Lead,526,203,260,13,1.0,1574.0,26750.0,85440.0,-87.68861719809,41.5756442102716,825503.0,17216  HOLMES AVE,58,260
1846,2826208028,1976,90.9629045,35.51401869,0,53554,4.577742699,28.78504673,one-story,1928,0.416061859,Maybe Lead,1683,203,260,13,1.0,1228.0,19980.0,64100.0,-87.7014358686977,41.5818553543483,825501.0,3423  BIRCHWOOD DR,46,260
1847,2826204015,1973,90.9629045,35.51401869,0,53554,4.577742699,28.78504673,one-story,1964,0.346701288,Maybe Lead,1545,203,260,13,1.0,1056.0,25530.0,63800.0,-87.6964672130153,41.5806008604642,825501.0,17000  PINE CT,49,260
1848,2825314001,1964,98.17184644,49.22600619,0,49239,17.18464351,42.10526316,one-story,1928,0.457293738,Maybe Lead,532,204,260,13,1.0,2181.0,45710.0,76860.0,-87.6881763043763,41.57604284888,825503.0,17212  LONGFELLOW AVE,58,260
1849,2826404009,1966,90.9629045,35.51401869,0,53554,4.577742699,28.78504673,split-level,1960,0.385586196,Maybe Lead,2236,234,260,13,4.0,1224.0,19220.0,80570.0,-87.7020442771356,41.5769224521033,825501.0,3509  MAPLE LN,56,260
1850,2826404026,1967,90.9629045,35.51401869,0,53554,4.577742699,28.78504673,one-story,1960,0.418442596,Maybe Lead,2253,203,260,13,1.0,1294.0,18000.0,82200.0,-87.7004867274576,41.5777939211726,825501.0,17112  ELM DR,55,260
1851,2930300087,1969,93.56617647,65.33742331,0,35789,7.720588235,45.39877301,two-story,2012,0.515856009,Maybe Lead,6914,295,134,37,2.0,1159.0,5200.0,43100.0,-87.671133594324,41.5786874468139,827700.0,2235 W 171ST ST,53,134
1852,2825410009,1960,54.59337349,39.15929204,0,52500,29.06626506,46.01769912,one-story,1955,0.532895884,Maybe Lead,1023,203,260,13,1.0,1287.0,16620.0,70060.0,-87.6834744096077,41.5742087475616,825503.0,2731  TENNYSON PL,62,260
1853,2825410009,1960,54.59337349,39.15929204,0,52500,29.06626506,46.01769912,one-story,1955,0.532895884,Maybe Lead,1023,203,260,13,1.0,1287.0,16620.0,70060.0,-87.6834744096077,41.5742087475616,825503.0,2731  TENNYSON PL,62,260
1854,2826204010,1969,90.9629045,35.51401869,0,53554,4.577742699,28.78504673,one-story,1964,0.386964941,Maybe Lead,1540,203,260,13,1.0,1175.0,24020.0,65500.0,-87.6971351380537,41.5795532452695,825501.0,3309  LAUREL LN,53,260
1855,2826408013,1965,90.9629045,35.51401869,0,53554,4.577742699,28.78504673,one-story,1928,0.503226998,Maybe Lead,2363,203,260,13,1.0,1789.0,18000.0,78720.0,-87.697614573487,41.5776861372705,825501.0,3303  OAK ST,57,260
1856,2826409020,1965,90.9629045,35.51401869,0,53554,4.577742699,28.78504673,split-level,1960,0.405280353,Maybe Lead,2432,234,260,13,4.0,1224.0,18000.0,71970.0,-87.6995450232684,41.5765869014765,825501.0,3403  WOODWORTH PL,57,260
1857,2825320019,1959,98.17184644,49.22600619,0,49239,17.18464351,42.10526316,one-story,1928,0.630378135,Maybe Lead,667,203,260,13,1.0,1256.0,21500.0,62930.0,-87.6902121030993,41.5751252911668,825503.0,3009  173RD ST,63,260
1858,2930111005,1956,80.06430868,57.91366906,0,44107,20.96774194,43.88489209,one-story,2012,0.607898315,Maybe Lead,5823,203,130,37,1.0,1059.0,13310.0,29730.0,-87.6711611431139,41.5838159394263,827700.0,16827  CRANE AVE,66,130
1859,2826411014,1968,90.9629045,35.51401869,0,53554,4.577742699,28.78504673,one-story,1960,0.395389197,Maybe Lead,2479,203,260,13,1.0,1200.0,21000.0,77270.0,-87.7005262431939,41.5749721356774,825501.0,3413  HAZEL LN,54,260
1860,2826204008,1969,90.9629045,35.51401869,0,53554,4.577742699,28.78504673,one-story,1964,0.410552045,Maybe Lead,1538,203,260,13,1.0,1056.0,24600.0,52690.0,-87.6975350706492,41.5793199210248,825501.0,3313  LAUREL LN,53,260
1861,2825312028,1959,98.17184644,49.22600619,0,49239,17.18464351,42.10526316,one-story,1928,0.644315263,Maybe Lead,503,203,260,13,1.0,1255.0,16620.0,73150.0,-87.6921846871219,41.5756307389331,825503.0,3108  173RD ST,63,260
1862,2825308024,1959,98.17184644,49.22600619,0,49239,17.18464351,42.10526316,one-story,1928,0.633573755,Maybe Lead,417,203,260,13,1.0,1281.0,16620.0,70890.0,-87.6930968812923,41.5765365338099,825503.0,3122  WOODWORTH PL,63,260
1863,2826205028,1975,90.9629045,35.51401869,0,53554,4.577742699,28.78504673,one-story,1928,0.376413298,Maybe Lead,1589,203,260,13,1.0,1344.0,24530.0,75130.0,-87.7012474395477,41.5824084480527,825501.0,3422  BIRCHWOOD DR,47,260
1864,2825320009,1964,98.17184644,49.22600619,0,49239,17.18464351,42.10526316,split-level,1928,0.499321076,Maybe Lead,660,234,260,13,4.0,960.0,22470.0,77730.0,-87.6907754523683,41.5748354467036,825503.0,17305  EMERSON AVE,58,260
1865,2826408042,1966,90.9629045,35.51401869,0,53554,4.577742699,28.78504673,one-story,1960,0.449380767,Maybe Lead,2392,203,260,13,1.0,1294.0,18000.0,65740.0,-87.6981555048245,41.5773578016807,825501.0,3312  WOODWORTH PL,56,260
1866,2826408045,1965,90.9629045,35.51401869,0,53554,4.577742699,28.78504673,one-story,1960,0.431772227,Maybe Lead,2395,203,260,13,1.0,1739.0,19230.0,84660.0,-87.6974220885389,41.5773072534686,825501.0,3306  WOODWORTH PL,57,260
1867,2825308014,1978,98.17184644,49.22600619,0,49239,17.18464351,42.10526316,one-story,1928,0.43524282,Maybe Lead,409,203,260,13,1.0,1242.0,16620.0,75460.0,-87.6921905869719,41.5768997237989,825503.0,3113  172ND ST,44,260
1868,2825407005,1960,54.59337349,39.15929204,0,52500,29.06626506,46.01769912,one-story,1928,0.611234711,Maybe Lead,986,203,260,13,1.0,1287.0,16900.0,64350.0,-87.6843374589518,41.5751048543883,825503.0,17307  CALIFORNIA AVE,62,260
1869,2825305009,1959,93.28063241,100.0,0,38269,1.976284585,22.64150943,one-story,2000,0.577460589,Maybe Lead,386,203,260,13,1.0,1281.0,16120.0,66870.0,-87.6855829269782,41.5777695509004,825503.0,17117  WHITTIER AVE,63,260
1870,2825211023,1960,93.28063241,100.0,0,38269,1.976284585,22.64150943,one-story,2011,0.608927549,Maybe Lead,292,203,120,13,1.0,1021.0,10500.0,61550.0,-87.6754776302995,41.5848763968852,825503.0,16768  WESTERN AVE,62,120
1871,2826204012,1969,90.9629045,35.51401869,0,53554,4.577742699,28.78504673,one-story,1978,0.348214064,Maybe Lead,1542,203,260,13,1.0,1287.0,21040.0,77670.0,-87.6969348955495,41.5799319724305,825501.0,3305  LAUREL LN,53,260
1872,2826403011,1967,90.9629045,35.51401869,0,53554,4.577742699,28.78504673,one-story,1960,0.439780718,Maybe Lead,2184,203,260,13,1.0,1294.0,18000.0,70600.0,-87.7015808824105,41.5780735482368,825501.0,3428  MAPLE LN,55,260
1873,2826410021,1965,90.9629045,35.51401869,0,53554,4.577742699,28.78504673,one-story,1959,0.4496276,Maybe Lead,2461,203,260,13,1.0,1393.0,22170.0,67480.0,-87.6970292023212,41.5761604669432,825501.0,3303  HAZEL LN,57,260
1874,2826408049,1965,90.9629045,35.51401869,0,53554,4.577742699,28.78504673,one-story,1960,0.459472379,Maybe Lead,2399,203,260,13,1.0,1246.0,18000.0,64650.0,-87.6967011431808,41.5768925667906,825501.0,3218  WOODWORTH PL,57,260
1875,2825316003,1965,98.17184644,49.22600619,0,49239,17.18464351,42.10526316,one-story,1928,0.563941488,Maybe Lead,567,203,260,13,1.0,1470.0,15250.0,81610.0,-87.6940028200191,41.5748905985799,825503.0,17305  KEDZIE AVE,57,260
1876,2826207019,1971,90.9629045,35.51401869,0,53554,4.577742699,28.78504673,one-story,1965,0.356604248,Maybe Lead,1641,203,260,13,1.0,1056.0,41040.0,47410.0,-87.6982539410819,41.5814421730584,825501.0,3314  CHESTNUT CT,51,260
1877,2825318019,1957,98.17184644,49.22600619,0,49239,17.18464351,42.10526316,one-story,1928,0.607164701,Maybe Lead,639,203,260,13,1.0,1283.0,35570.0,56320.0,-87.6913810148383,41.5745863781418,825503.0,17306  EMERSON AVE,65,260
1878,2825318019,1957,98.17184644,49.22600619,0,49239,17.18464351,42.10526316,one-story,1928,0.607164701,Maybe Lead,639,203,260,13,1.0,1283.0,35570.0,56320.0,-87.6913810148383,41.5745863781418,825503.0,17306  EMERSON AVE,65,260
1879,2825313008,1980,98.17184644,49.22600619,0,49239,17.18464351,42.10526316,one-story,1928,0.397306482,Maybe Lead,516,203,260,13,1.0,1375.0,16620.0,84780.0,-87.6894380040557,41.5760075852826,825503.0,3001  WOODWORTH PL,42,260
1880,2930300025,1966,93.56617647,65.33742331,0,35789,7.720588235,45.39877301,two-story,2011,0.548639029,Maybe Lead,6855,295,134,37,2.0,1158.0,5200.0,42690.0,-87.6680367569287,41.5786876999494,827700.0,2107 W 171ST ST,56,134
1881,2930224041,1956,93.56617647,65.33742331,0,35789,7.720588235,45.39877301,one-story,2000,0.624253693,Maybe Lead,6770,204,130,37,1.0,1958.0,18480.0,62660.0,-87.6634593541508,41.5792046357224,827700.0,17092  LINCOLN AVE,66,130
1882,2930104021,1953,80.06430868,57.91366906,0,44107,20.96774194,43.88489209,one-story,2011,0.62407301,Maybe Lead,5640,203,130,37,1.0,1040.0,12440.0,38290.0,-87.6699917821412,41.5845987767387,827700.0,16785  HEAD AVE,69,130
1883,2930105019,1959,93.56617647,65.33742331,0,35789,7.720588235,45.39877301,one-story,2011,0.631039812,Maybe Lead,5663,203,130,37,1.0,1144.0,13310.0,44600.0,-87.6687885907849,41.5848130764489,827700.0,16777  TRAPET AVE,63,130
1884,2930104036,1956,80.06430868,57.91366906,0,44107,20.96774194,43.88489209,one-story,2011,0.548848368,Maybe Lead,5648,202,130,37,1.0,920.0,19960.0,46660.0,-87.6694814959915,41.5854980772133,827700.0,16732  TRAPET AVE,66,130
1885,2930201053,1961,93.56617647,65.33742331,0,35789,7.720588235,45.39877301,one-story,2007,0.580333889,Maybe Lead,6533,203,130,37,1.0,1062.0,15460.0,63750.0,-87.6612603070662,41.5829321806792,827700.0,1810 W 169TH ST,61,130
1886,2930103031,1953,80.06430868,57.91366906,0,44107,20.96774194,43.88489209,one-story,2011,0.626769729,Maybe Lead,5618,202,130,37,1.0,812.0,13310.0,38380.0,-87.6706717774288,41.5847077514154,827700.0,16780  HEAD AVE,69,130
1887,2930112016,1953,93.56617647,65.33742331,0,35789,7.720588235,45.39877301,1-plus-story,2011,0.519769367,Maybe Lead,5864,202,130,37,5.0,750.0,13310.0,43060.0,-87.6694719417781,41.5841520530136,827700.0,16810  TRAPET AVE,69,130
1888,2930300069,1969,93.56617647,65.33742331,0,35789,7.720588235,45.39877301,two-story,2011,0.472076146,Maybe Lead,6897,295,134,37,2.0,1159.0,8370.0,39840.0,-87.6702157071718,41.5785021217353,827700.0,2183 W 171ST ST,53,134
1889,2930115009,1956,93.56617647,65.33742331,0,35789,7.720588235,45.39877301,1-plus-story,1988,0.541019916,Maybe Lead,5929,203,130,37,5.0,1201.0,12430.0,39230.0,-87.6663898704978,41.5833889986789,827700.0,16853  SHEA AVE,66,130
1890,2930105011,1957,93.56617647,65.33742331,0,35789,7.720588235,45.39877301,one-story,2011,0.629694439,Maybe Lead,5655,203,130,37,1.0,1234.0,13310.0,60760.0,-87.6687928736578,41.5856915948755,827700.0,16725  TRAPET AVE,65,130
1891,2930214015,1961,93.56617647,65.33742331,0,35789,7.720588235,45.39877301,one-story,2007,0.59392428,Maybe Lead,6599,203,130,37,1.0,1054.0,18850.0,46920.0,-87.6588987681968,41.5833445169509,827700.0,1709  CHARLESTON AVE,61,130
1892,2930300066,1969,93.56617647,65.33742331,0,35789,7.720588235,45.39877301,two-story,2011,0.516908085,Maybe Lead,6894,295,134,37,2.0,1158.0,5200.0,43080.0,-87.6702202721142,41.5786846147962,827700.0,2189 W 171ST ST,53,134
1893,2930113013,1962,93.56617647,65.33742331,0,35789,7.720588235,45.39877301,one-story,2011,0.572738289,Maybe Lead,5890,202,130,37,1.0,988.0,13310.0,65940.0,-87.6682677423266,41.5838236210686,827700.0,16830  BULGER AVE,60,130
1894,2930106037,1958,93.56617647,65.33742331,0,35789,7.720588235,45.39877301,two-story,2011,0.485419368,Maybe Lead,5706,205,130,37,2.0,1800.0,13080.0,68360.0,-87.6670691048993,41.5851481296644,827700.0,16750  SHEA AVE,64,130
1895,2930114014,1978,93.56617647,65.33742331,0,35789,7.720588235,45.39877301,one-story,2011,0.425177423,Maybe Lead,5906,203,130,37,1.0,1045.0,18960.0,34090.0,-87.667576943514,41.5828193236541,827700.0,16889  BULGER AVE,44,130
1896,2930111024,1953,80.06430868,57.91366906,0,44107,20.96774194,43.88489209,1-plus-story,1926,0.603962866,Maybe Lead,5840,203,130,37,5.0,1147.0,13310.0,60090.0,-87.6706407432157,41.5832690761851,827700.0,16860  HEAD AVE,69,130
1897,2930122036,1963,93.56617647,65.33742331,0,35789,7.720588235,45.39877301,one-story,2011,0.583349154,Maybe Lead,6170,203,130,37,1.0,1038.0,15150.0,41100.0,-87.6675043214052,41.5810705042474,827700.0,2034 W 170TH ST,59,130
1898,2930115028,1985,93.56617647,65.33742331,0,35789,7.720588235,45.39877301,one-story,2007,0.444807768,Maybe Lead,5948,203,130,37,1.0,1560.0,7760.0,24430.0,-87.6659073768637,41.5834244235864,827700.0,16846  DIXIE HWY,37,130
1899,2930111018,1953,80.06430868,57.91366906,0,44107,20.96774194,43.88489209,1-plus-story,1926,0.634805711,Maybe Lead,5834,203,130,37,5.0,1116.0,13310.0,41520.0,-87.6706419338211,41.583922891615,827700.0,16820  HEAD AVE,69,130
1900,2930112028,1961,93.56617647,65.33742331,0,35789,7.720588235,45.39877301,one-story,2007,0.567228096,Maybe Lead,5877,203,130,37,1.0,1107.0,18930.0,57120.0,-87.6694618807192,41.5828141965112,827700.0,16888  TRAPET AVE,61,130
1901,2930105017,1953,93.56617647,65.33742331,0,35789,7.720588235,45.39877301,1-plus-story,2011,0.509372452,Maybe Lead,5661,203,130,37,5.0,1190.0,13310.0,44740.0,-87.6687897612235,41.5850313489971,827700.0,16759  TRAPET AVE,69,130
1902,2930103028,1953,80.06430868,57.91366906,0,44107,20.96774194,43.88489209,two-story,2011,0.486670003,Maybe Lead,5615,205,130,37,2.0,1150.0,13310.0,52440.0,-87.6706734607417,41.5850324471004,827700.0,16762  HEAD AVE,69,130
1903,2930300073,1969,93.56617647,65.33742331,0,35789,7.720588235,45.39877301,two-story,2011,0.520402161,Maybe Lead,6901,295,134,37,2.0,1128.0,5200.0,41150.0,-87.6705291214916,41.5786844019252,827700.0,2207 W 171ST ST,53,134
1904,2930300070,1969,93.56617647,65.33742331,0,35789,7.720588235,45.39877301,two-story,2011,0.470932486,Maybe Lead,6898,295,134,37,2.0,1158.0,7410.0,40930.0,-87.6705309182453,41.5788568353948,827700.0,2201 W 171ST ST,53,134
1905,2930114004,1961,93.56617647,65.33742331,0,35789,7.720588235,45.39877301,one-story,2011,0.595194913,Maybe Lead,5896,202,130,37,1.0,961.0,13310.0,58310.0,-87.6675803185765,41.583935668349,827700.0,16821  BULGER AVE,61,130
1906,2930226041,1945,93.56617647,65.33742331,0,35789,7.720588235,45.39877301,two-story,2000,0.596934867,Maybe Lead,6828,205,130,37,2.0,1152.0,25500.0,59430.0,-87.6610394712286,41.5803560242147,827700.0,17030  WOOD BLVD,77,130
1907,2930300054,1969,93.56617647,65.33742331,0,35789,7.720588235,45.39877301,two-story,2011,0.530595772,Maybe Lead,6882,295,134,37,2.0,1158.0,5200.0,43080.0,-87.669591779262,41.5785775989427,827700.0,2157 W 171ST ST,53,134
1908,2930300023,1966,93.56617647,65.33742331,0,35789,7.720588235,45.39877301,two-story,2011,0.543583201,Maybe Lead,6853,295,134,37,2.0,1158.0,5200.0,42690.0,-87.6680364322012,41.5787927155941,827700.0,2103 W 171ST ST,56,134
1909,2930111025,1957,80.06430868,57.91366906,0,44107,20.96774194,43.88489209,1-plus-story,1926,0.571159549,Maybe Lead,5841,202,130,37,5.0,769.0,13310.0,59030.0,-87.6706407447232,41.5831566933146,827700.0,16864  HEAD AVE,65,130
1910,2930221005,1965,93.56617647,65.33742331,0,35789,7.720588235,45.39877301,one-story,2007,0.621342149,Maybe Lead,6732,211,130,37,1.0,2339.0,8520.0,44560.0,-87.6591519230908,41.582082150505,827700.0,16935  PAGE AVE,57,130
1911,2930113002,1954,93.56617647,65.33742331,0,35789,7.720588235,45.39877301,one-story,2011,0.647626522,Maybe Lead,5879,202,130,37,1.0,927.0,13310.0,67700.0,-87.6687859371554,41.5841522298045,827700.0,16809  TRAPET AVE,68,130
1912,2930300060,1969,93.56617647,65.33742331,0,35789,7.720588235,45.39877301,two-story,2011,0.520750785,Maybe Lead,6888,295,134,37,2.0,1158.0,5200.0,40930.0,-87.6699018995541,41.5786329623434,827700.0,2177 W 171ST ST,53,134
1913,2930300015,1969,93.56617647,65.33742331,0,35789,7.720588235,45.39877301,two-story,2011,0.516012201,Maybe Lead,6845,295,134,37,2.0,1158.0,5200.0,43080.0,-87.6674184914891,41.578792807323,827700.0,2023 W 171ST ST,53,134
1914,2930107009,1959,93.56617647,65.33742331,0,35789,7.720588235,45.39877301,one-story,2011,0.618719854,Maybe Lead,5718,203,130,37,1.0,1254.0,12430.0,52060.0,-87.6664032787745,41.5852564128323,827700.0,16745  SHEA AVE,63,130
1915,2930221007,1965,93.56617647,65.33742331,0,35789,7.720588235,45.39877301,one-story,2007,0.611997027,Maybe Lead,6734,211,130,37,1.0,2339.0,8520.0,49740.0,-87.6591512072189,41.581946218611,827700.0,16939  PAGE AVE,57,130
1916,2930129047,1953,93.56617647,65.33742331,0,35789,7.720588235,45.39877301,two-story,2011,0.478882122,Maybe Lead,6393,206,130,37,2.0,3024.0,12780.0,108910.0,-87.668761606126,41.57950000187,827700.0,17073  TRAPET AVE,69,130
1917,2930300019,1966,93.56617647,65.33742331,0,35789,7.720588235,45.39877301,two-story,2011,0.540554495,Maybe Lead,6849,295,134,37,2.0,1158.0,5200.0,42690.0,-87.6677279799454,41.5787922592928,827700.0,2033 W 171ST ST,56,134
1918,2930300063,1969,93.56617647,65.33742331,0,35789,7.720588235,45.39877301,two-story,2011,0.464376062,Maybe Lead,6891,295,134,37,2.0,1168.0,7410.0,40350.0,-87.6702193296741,41.578857701365,827700.0,2195 W 171ST ST,53,134
1919,2930112018,1953,93.56617647,65.33742331,0,35789,7.720588235,45.39877301,1-plus-story,2011,0.524730668,Maybe Lead,5866,202,130,37,5.0,750.0,13310.0,39830.0,-87.6694705230049,41.5839331517112,827700.0,16820  TRAPET AVE,69,130
1920,2930105031,1958,93.56617647,65.33742331,0,35789,7.720588235,45.39877301,one-story,2011,0.647415446,Maybe Lead,5673,202,130,37,1.0,972.0,13310.0,40280.0,-87.66827449932,41.5847043513788,827700.0,16780  BULGER AVE,64,130
1921,2930300061,1969,93.56617647,65.33742331,0,35789,7.720588235,45.39877301,two-story,2011,0.524077671,Maybe Lead,6889,295,134,37,2.0,1159.0,5200.0,43100.0,-87.6699022595198,41.578576374164,827700.0,2179 W 171ST ST,53,134
1922,2930201045,1962,93.56617647,65.33742331,0,35789,7.720588235,45.39877301,one-story,2007,0.50159657,Maybe Lead,6526,203,130,37,1.0,1428.0,51560.0,35130.0,-87.6624598970987,41.5842106104216,827700.0,16815  LINCOLN ST,60,130
1923,2930106019,1959,93.56617647,65.33742331,0,35789,7.720588235,45.39877301,one-story,2011,0.63700591,Maybe Lead,5694,203,130,37,1.0,1015.0,13310.0,40600.0,-87.6675824888893,41.584814993341,827700.0,16769  BULGER AVE,63,130
1924,2930103022,1953,80.06430868,57.91366906,0,44107,20.96774194,43.88489209,one-story,2011,0.631972282,Maybe Lead,5609,202,130,37,1.0,812.0,13310.0,39260.0,-87.6706757858732,41.5856889844155,827700.0,16724  HEAD AVE,69,130
1925,2930200029,1954,93.56617647,65.33742331,0,35789,7.720588235,45.39877301,one-story,2007,0.569751017,Maybe Lead,6463,202,130,37,1.0,952.0,58630.0,31810.0,-87.6637321466844,41.5835294248128,827700.0,16826  LINCOLN ST,68,130
1926,2930104033,1956,80.06430868,57.91366906,0,44107,20.96774194,43.88489209,one-story,2011,0.567772221,Maybe Lead,5646,203,130,37,1.0,1003.0,19960.0,36120.0,-87.6694800538578,41.5853353382486,827700.0,16744  TRAPET AVE,66,130
1927,2930114002,1975,93.56617647,65.33742331,0,35789,7.720588235,45.39877301,one-story,2011,0.468675955,Maybe Lead,5894,203,130,37,1.0,1061.0,13310.0,50450.0,-87.6675806985881,41.5841555558344,827700.0,16809  BULGER AVE,47,130
1928,2930105012,1954,93.56617647,65.33742331,0,35789,7.720588235,45.39877301,1-plus-story,2011,0.527281233,Maybe Lead,5656,202,130,37,5.0,717.0,13310.0,26530.0,-87.6687929328646,41.5855820897526,827700.0,16727  TRAPET AVE,68,130
1929,2930300048,1966,93.56617647,65.33742331,0,35789,7.720588235,45.39877301,two-story,2011,0.481199225,Maybe Lead,6876,295,134,37,2.0,1158.0,11050.0,36770.0,-87.6692846061013,41.5785439758837,827700.0,2153 W 171ST ST,56,134
1930,2930300068,1969,93.56617647,65.33742331,0,35789,7.720588235,45.39877301,two-story,2011,0.521171405,Maybe Lead,6896,295,134,37,2.0,1120.0,5200.0,40810.0,-87.6702159304373,41.5785736735125,827700.0,2185 W 171ST ST,53,134
1931,2930128011,1978,80.06430868,57.91366906,0,44107,20.96774194,43.88489209,one-story,1927,0.598832784,Maybe Lead,6337,203,130,37,1.0,1045.0,8520.0,48370.0,-87.6699620835315,41.5803034060589,827700.0,17025  HEAD AVE,44,130
1932,2930201050,1961,93.56617647,65.33742331,0,35789,7.720588235,45.39877301,one-story,2007,0.555751313,Maybe Lead,6530,203,130,37,1.0,1045.0,17180.0,63910.0,-87.6617998013686,41.5829280135847,827700.0,1820 W 169TH ST,61,130
1933,2930201051,1961,93.56617647,65.33742331,0,35789,7.720588235,45.39877301,one-story,2007,0.558865864,Maybe Lead,6531,203,130,37,1.0,1062.0,17180.0,63270.0,-87.6616190176012,41.5829297152695,827700.0,1818 W 169TH ST,61,130
1934,2930106012,1956,93.56617647,65.33742331,0,35789,7.720588235,45.39877301,one-story,2011,0.652946964,Maybe Lead,5687,202,130,37,1.0,960.0,13310.0,47910.0,-87.6675863921018,41.585582753571,827700.0,16727  BULGER AVE,66,130
1935,2930112022,1953,93.56617647,65.33742331,0,35789,7.720588235,45.39877301,1-plus-story,2011,0.506086987,Maybe Lead,5870,202,130,37,5.0,750.0,13310.0,45760.0,-87.6694668743657,41.583495313522,827700.0,16850  TRAPET AVE,69,130
1936,2930112008,1953,93.56617647,65.33742331,0,35789,7.720588235,45.39877301,1-plus-story,1926,0.657499243,Maybe Lead,5856,203,130,37,5.0,1507.0,13310.0,64210.0,-87.6699846968485,41.5834945140566,827700.0,16847  HEAD AVE,69,130
1937,2930300075,1969,93.56617647,65.33742331,0,35789,7.720588235,45.39877301,two-story,2011,0.526108508,Maybe Lead,6711,295,134,37,2.0,1159.0,5200.0,43100.0,-87.670528719092,41.5785723058269,827700.0,2211 W 171ST ST,53,134
1938,2930121050,1976,93.56617647,65.33742331,0,35789,7.720588235,45.39877301,one-story,2011,0.428079441,Maybe Lead,6149,202,130,37,1.0,762.0,15150.0,61220.0,-87.6683220800272,41.5810681125951,827700.0,2106 W 170TH ST,46,130
